ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20070130,WA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-30,2007-02-05,1
20070123,WA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-23,2007-01-29,1
20070116,WA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-16,2007-01-22,1
20070109,WA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-09,2007-01-15,1
20070102,WA,100.00,0.00,0.00,0.00,0.00,0.00,2007-01-02,2007-01-08,1
20061226,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061219,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-19,2006-12-25,1
20061212,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-12,2006-12-18,1
20061205,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-05,2006-12-11,1
20061128,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-11-28,2006-12-04,1
20061121,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-11-21,2006-11-27,1
20061114,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-11-14,2006-11-20,1
20061107,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-11-07,2006-11-13,1
20061031,WA,16.69,83.31,0.00,0.00,0.00,0.00,2006-10-31,2006-11-06,1
20061024,WA,16.69,83.31,0.00,0.00,0.00,0.00,2006-10-24,2006-10-30,1
20061017,WA,16.69,83.31,24.43,0.00,0.00,0.00,2006-10-17,2006-10-23,1
20061010,WA,16.69,83.31,24.43,0.00,0.00,0.00,2006-10-10,2006-10-16,1
20061003,WA,16.77,83.23,24.43,0.00,0.00,0.00,2006-10-03,2006-10-09,1
20060926,WA,16.85,83.15,24.43,0.00,0.00,0.00,2006-09-26,2006-10-02,1
20060919,WA,16.61,83.39,24.43,0.00,0.00,0.00,2006-09-19,2006-09-25,1
20060912,WA,32.44,67.56,24.43,0.00,0.00,0.00,2006-09-12,2006-09-18,1
20060905,WA,32.44,67.56,0.00,0.00,0.00,0.00,2006-09-05,2006-09-11,1
20060829,WA,46.94,53.06,0.00,0.00,0.00,0.00,2006-08-29,2006-09-04,1
20060822,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-22,2006-08-28,1
20060815,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-15,2006-08-21,1
20060808,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-08,2006-08-14,1
20060801,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-01,2006-08-07,1
20060725,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-25,2006-07-31,1
20060718,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-18,2006-07-24,1
20060711,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-11,2006-07-17,1
20060704,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-04,2006-07-10,1
20060627,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-06-27,2006-07-03,1
20060620,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-06-20,2006-06-26,1
20060613,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-06-13,2006-06-19,1
20060606,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-06-06,2006-06-12,1
20060530,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-05-30,2006-06-05,1
20060523,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-05-23,2006-05-29,1
20060516,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-05-16,2006-05-22,1
20060509,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-05-09,2006-05-15,1
20060502,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-05-02,2006-05-08,1
20060425,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,1
20060418,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-18,2006-04-24,1
20060411,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-11,2006-04-17,1
20060404,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-04,2006-04-10,1
20060328,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-28,2006-04-03,1
20060321,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-21,2006-03-27,1
20060314,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-14,2006-03-20,1
20060307,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,1
20060228,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,1
20060221,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
20060214,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
20060207,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
20060131,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
20060124,WA,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
20060117,WA,98.20,1.80,0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,1
20060110,WA,50.84,49.16,0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,1
20060103,WA,46.20,53.80,21.74,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20051227,WA,42.77,57.23,53.44,14.98,0.00,0.00,2005-12-27,2006-01-02,1
20051220,WA,37.95,62.05,57.26,17.14,0.00,0.00,2005-12-20,2005-12-26,1
20051213,WA,37.95,62.05,51.53,17.14,0.00,0.00,2005-12-13,2005-12-19,1
20051206,WA,37.95,62.05,51.53,17.14,0.00,0.00,2005-12-06,2005-12-12,1
20051129,WA,33.43,66.57,54.30,37.92,0.00,0.00,2005-11-29,2005-12-05,1
20051122,WA,30.59,69.41,58.02,40.15,0.00,0.00,2005-11-22,2005-11-28,1
20051115,WA,30.59,69.41,58.02,40.15,0.00,0.00,2005-11-15,2005-11-21,1
20051108,WA,27.22,72.78,59.69,44.25,0.00,0.00,2005-11-08,2005-11-14,1
20051101,WA,23.57,76.43,65.19,48.64,6.90,0.00,2005-11-01,2005-11-07,1
20051025,WA,23.57,76.43,65.19,48.64,6.90,0.00,2005-10-25,2005-10-31,1
20051018,WA,23.57,76.43,65.19,48.64,6.90,0.00,2005-10-18,2005-10-24,1
20051011,WA,13.33,86.67,65.19,49.49,10.99,0.00,2005-10-11,2005-10-17,1
20051004,WA,13.33,86.67,65.19,49.49,10.99,0.00,2005-10-04,2005-10-10,1
20050927,WA,2.65,97.35,71.59,52.24,14.29,0.00,2005-09-27,2005-10-03,1
20050920,WA,5.51,94.49,69.14,52.24,14.29,0.00,2005-09-20,2005-09-26,1
20050913,WA,15.26,84.74,66.17,48.74,0.00,0.00,2005-09-13,2005-09-19,1
20050906,WA,15.26,84.74,66.17,48.74,0.00,0.00,2005-09-06,2005-09-12,1
20050830,WA,15.52,84.48,66.17,48.74,0.00,0.00,2005-08-30,2005-09-05,1
20050823,WA,15.63,84.37,66.17,48.74,0.00,0.00,2005-08-23,2005-08-29,1
20050816,WA,15.05,84.95,66.17,48.74,0.00,0.00,2005-08-16,2005-08-22,1
20050809,WA,14.89,85.11,66.17,46.86,0.00,0.00,2005-08-09,2005-08-15,1
20050802,WA,14.44,85.56,66.17,46.86,0.00,0.00,2005-08-02,2005-08-08,1
20050726,WA,15.06,84.94,66.17,46.86,0.00,0.00,2005-07-26,2005-08-01,1
20050719,WA,15.06,84.94,66.17,46.86,0.00,0.00,2005-07-19,2005-07-25,1
20050712,WA,15.06,84.94,66.17,46.86,0.00,0.00,2005-07-12,2005-07-18,1
20050705,WA,14.13,85.87,69.53,47.22,0.00,0.00,2005-07-05,2005-07-11,1
20050628,WA,14.13,85.87,69.53,47.22,0.00,0.00,2005-06-28,2005-07-04,1
20050621,WA,13.16,86.84,69.53,47.22,0.00,0.00,2005-06-21,2005-06-27,1
20050614,WA,12.49,87.51,67.56,40.47,0.00,0.00,2005-06-14,2005-06-20,1
20050607,WA,23.75,76.25,67.56,40.47,0.00,0.00,2005-06-07,2005-06-13,1
20050531,WA,23.75,76.25,67.56,39.60,0.00,0.00,2005-05-31,2005-06-06,1
20050524,WA,23.75,76.25,67.56,39.60,0.00,0.00,2005-05-24,2005-05-30,1
20050517,WA,23.75,76.25,67.56,39.60,0.00,0.00,2005-05-17,2005-05-23,1
20050510,WA,19.58,80.42,70.47,47.61,13.66,0.00,2005-05-10,2005-05-16,1
20050503,WA,19.32,80.68,70.47,47.17,13.66,0.00,2005-05-03,2005-05-09,1
20050426,WA,19.73,80.27,70.47,47.17,13.66,0.00,2005-04-26,2005-05-02,1
20050419,WA,19.73,80.27,70.92,47.30,13.66,0.00,2005-04-19,2005-04-25,1
20050412,WA,13.35,86.65,79.20,53.34,0.00,0.00,2005-04-12,2005-04-18,1
20050405,WA,13.26,86.74,79.20,53.29,0.00,0.00,2005-04-05,2005-04-11,1
20050329,WA,6.24,93.76,80.81,45.77,0.00,0.00,2005-03-29,2005-04-04,1
20050322,WA,2.26,97.74,83.88,53.74,0.00,0.00,2005-03-22,2005-03-28,1
20050315,WA,2.26,97.74,83.88,53.74,0.00,0.00,2005-03-15,2005-03-21,1
20050308,WA,2.26,97.74,83.88,53.74,0.00,0.00,2005-03-08,2005-03-14,1
20050301,WA,2.26,97.74,83.88,38.84,0.00,0.00,2005-03-01,2005-03-07,1
20050222,WA,4.30,95.70,69.78,33.85,0.00,0.00,2005-02-22,2005-02-28,1
20050215,WA,13.91,86.09,65.50,4.80,0.00,0.00,2005-02-15,2005-02-21,1
20050208,WA,29.03,70.97,60.93,0.00,0.00,0.00,2005-02-08,2005-02-14,1
20050201,WA,32.08,67.92,57.71,0.00,0.00,0.00,2005-02-01,2005-02-07,1
20050125,WA,32.08,67.92,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,1
20050118,WA,19.69,80.31,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,1
20050111,WA,7.57,92.43,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,1
20050104,WA,62.09,37.91,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,1
20041228,WA,62.09,37.91,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,1
20041221,WA,71.68,28.32,0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,1
20041214,WA,89.73,10.27,0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,1
20041207,WA,64.70,35.30,0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,1
20041130,WA,69.36,30.64,0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,1
20041123,WA,66.84,33.16,0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,1
20041116,WA,85.76,14.24,0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,1
20041109,WA,85.76,14.24,0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,1
20041102,WA,85.76,14.24,0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,1
20041026,WA,86.09,13.91,0.00,0.00,0.00,0.00,2004-10-26,2004-11-01,1
20041019,WA,86.09,13.91,0.00,0.00,0.00,0.00,2004-10-19,2004-10-25,1
20041012,WA,86.09,13.91,0.00,0.00,0.00,0.00,2004-10-12,2004-10-18,1
20041005,WA,86.09,13.91,0.00,0.00,0.00,0.00,2004-10-05,2004-10-11,1
20040928,WA,86.09,13.91,0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,1
20040921,WA,86.07,13.93,0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,1
20040914,WA,86.07,13.93,0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,1
20040907,WA,82.89,17.11,0.00,0.00,0.00,0.00,2004-09-07,2004-09-13,1
20040831,WA,82.43,17.57,0.00,0.00,0.00,0.00,2004-08-31,2004-09-06,1
20040824,WA,39.43,60.57,17.01,0.00,0.00,0.00,2004-08-24,2004-08-30,1
20040817,WA,10.41,89.59,22.40,0.00,0.00,0.00,2004-08-17,2004-08-23,1
20040810,WA,10.41,89.59,22.40,0.00,0.00,0.00,2004-08-10,2004-08-16,1
20040803,WA,10.54,89.46,29.17,0.00,0.00,0.00,2004-08-03,2004-08-09,1
20040727,WA,11.44,88.56,29.17,0.00,0.00,0.00,2004-07-27,2004-08-02,1
20040720,WA,11.44,88.56,19.70,0.00,0.00,0.00,2004-07-20,2004-07-26,1
20040713,WA,32.10,67.90,19.20,0.00,0.00,0.00,2004-07-13,2004-07-19,1
20040706,WA,32.10,67.90,19.20,0.00,0.00,0.00,2004-07-06,2004-07-12,1
20040629,WA,32.20,67.80,9.48,0.00,0.00,0.00,2004-06-29,2004-07-05,1
20040622,WA,62.89,37.11,5.32,0.00,0.00,0.00,2004-06-22,2004-06-28,1
20040615,WA,63.44,36.56,5.57,0.00,0.00,0.00,2004-06-15,2004-06-21,1
20040608,WA,46.40,53.60,5.52,0.00,0.00,0.00,2004-06-08,2004-06-14,1
20040601,WA,38.19,61.81,5.80,0.00,0.00,0.00,2004-06-01,2004-06-07,1
20040525,WA,30.64,69.36,28.22,0.00,0.00,0.00,2004-05-25,2004-05-31,1
20040518,WA,22.40,77.60,6.02,0.00,0.00,0.00,2004-05-18,2004-05-24,1
20040511,WA,26.55,73.45,6.02,0.00,0.00,0.00,2004-05-11,2004-05-17,1
20040504,WA,56.42,43.58,6.02,0.00,0.00,0.00,2004-05-04,2004-05-10,1
20040427,WA,56.42,43.58,6.02,0.00,0.00,0.00,2004-04-27,2004-05-03,1
20040420,WA,56.42,43.58,6.02,0.00,0.00,0.00,2004-04-20,2004-04-26,1
20040413,WA,56.42,43.58,6.02,0.00,0.00,0.00,2004-04-13,2004-04-19,1
20040406,WA,56.42,43.58,6.05,0.00,0.00,0.00,2004-04-06,2004-04-12,1
20040330,WA,56.08,43.92,5.95,0.00,0.00,0.00,2004-03-30,2004-04-05,1
20040323,WA,56.08,43.92,5.95,0.00,0.00,0.00,2004-03-23,2004-03-29,1
20040316,WA,56.08,43.92,5.95,0.00,0.00,0.00,2004-03-16,2004-03-22,1
20040309,WA,56.08,43.92,5.95,0.00,0.00,0.00,2004-03-09,2004-03-15,1
20040302,WA,56.08,43.92,5.95,0.00,0.00,0.00,2004-03-02,2004-03-08,1
20040224,WA,55.90,44.10,5.95,0.00,0.00,0.00,2004-02-24,2004-03-01,1
20040217,WA,55.90,44.10,5.95,0.00,0.00,0.00,2004-02-17,2004-02-23,1
20040210,WA,55.90,44.10,5.95,0.00,0.00,0.00,2004-02-10,2004-02-16,1
20040203,WA,52.11,47.89,5.95,0.00,0.00,0.00,2004-02-03,2004-02-09,1
20040127,WA,52.11,47.89,5.95,0.00,0.00,0.00,2004-01-27,2004-02-02,1
20040120,WA,51.08,48.92,6.40,0.00,0.00,0.00,2004-01-20,2004-01-26,1
20040113,WA,48.92,51.08,7.91,0.00,0.00,0.00,2004-01-13,2004-01-19,1
20040106,WA,52.18,47.82,38.07,0.00,0.00,0.00,2004-01-06,2004-01-12,1
20031230,WA,51.66,48.34,38.36,0.00,0.00,0.00,2003-12-30,2004-01-05,1
20031223,WA,56.02,43.98,36.93,2.79,0.00,0.00,2003-12-23,2003-12-29,1
20031216,WA,54.86,45.14,39.31,5.31,0.00,0.00,2003-12-16,2003-12-22,1
20031209,WA,51.17,48.83,37.75,9.32,0.00,0.00,2003-12-09,2003-12-15,1
20031202,WA,47.37,52.63,41.97,10.16,0.00,0.00,2003-12-02,2003-12-08,1
20031125,WA,48.35,51.65,42.94,9.12,0.00,0.00,2003-11-25,2003-12-01,1
20031118,WA,39.83,60.17,48.42,9.13,0.00,0.00,2003-11-18,2003-11-24,1
20031111,WA,41.13,58.87,47.25,8.92,0.00,0.00,2003-11-11,2003-11-17,1
20031104,WA,40.25,59.75,47.51,9.65,0.00,0.00,2003-11-04,2003-11-10,1
20031028,WA,40.51,59.49,47.33,9.18,0.00,0.00,2003-10-28,2003-11-03,1
20031021,WA,39.62,60.38,47.12,9.01,0.00,0.00,2003-10-21,2003-10-27,1
20031014,WA,40.91,59.09,50.99,10.86,0.00,0.00,2003-10-14,2003-10-20,1
20031007,WA,0.00,100.00,75.07,17.58,0.00,0.00,2003-10-07,2003-10-13,1
20030930,WA,0.00,100.00,57.13,14.19,0.00,0.00,2003-09-30,2003-10-06,1
20030923,WA,0.00,100.00,57.49,14.35,0.00,0.00,2003-09-23,2003-09-29,1
20030916,WA,0.00,100.00,58.19,14.56,0.00,0.00,2003-09-16,2003-09-22,1
20030909,WA,0.00,100.00,95.32,16.16,0.00,0.00,2003-09-09,2003-09-15,1
20030902,WA,0.00,100.00,94.80,0.34,0.00,0.00,2003-09-02,2003-09-08,1
20030826,WA,0.00,100.00,93.16,0.57,0.00,0.00,2003-08-26,2003-09-01,1
20030819,WA,0.00,100.00,93.00,0.19,0.00,0.00,2003-08-19,2003-08-25,1
20030812,WA,0.00,100.00,93.45,0.00,0.00,0.00,2003-08-12,2003-08-18,1
20030805,WA,0.00,100.00,100.00,0.00,0.00,0.00,2003-08-05,2003-08-11,1
20030729,WA,0.00,100.00,100.00,0.00,0.00,0.00,2003-07-29,2003-08-04,1
20030722,WA,0.00,100.00,0.00,0.00,0.00,0.00,2003-07-22,2003-07-28,1
20030715,WA,0.00,100.00,0.00,0.00,0.00,0.00,2003-07-15,2003-07-21,1
20030708,WA,0.00,100.00,0.00,0.00,0.00,0.00,2003-07-08,2003-07-14,1
20030701,WA,0.35,99.65,0.00,0.00,0.00,0.00,2003-07-01,2003-07-07,1
20030624,WA,71.85,28.15,0.00,0.00,0.00,0.00,2003-06-24,2003-06-30,1
20030617,WA,71.55,28.45,0.00,0.00,0.00,0.00,2003-06-17,2003-06-23,1
20030610,WA,72.58,27.42,0.00,0.00,0.00,0.00,2003-06-10,2003-06-16,1
20030603,WA,71.84,28.16,0.00,0.00,0.00,0.00,2003-06-03,2003-06-09,1
20030527,WA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-27,2003-06-02,1
20030520,WA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-20,2003-05-26,1
20030513,WA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-13,2003-05-19,1
20030506,WA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-06,2003-05-12,1
20030429,WA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-29,2003-05-05,1
20030422,WA,97.28,2.72,0.00,0.00,0.00,0.00,2003-04-22,2003-04-28,1
20030415,WA,97.15,2.85,0.00,0.00,0.00,0.00,2003-04-15,2003-04-21,1
20030408,WA,97.19,2.81,0.00,0.00,0.00,0.00,2003-04-08,2003-04-14,1
20030401,WA,97.32,2.68,0.00,0.00,0.00,0.00,2003-04-01,2003-04-07,1
20030325,WA,97.09,2.91,0.00,0.00,0.00,0.00,2003-03-25,2003-03-31,1
20030318,WA,96.58,3.42,0.00,0.00,0.00,0.00,2003-03-18,2003-03-24,1
20030311,WA,7.70,92.30,0.00,0.00,0.00,0.00,2003-03-11,2003-03-17,1
20030304,WA,0.00,100.00,0.00,0.00,0.00,0.00,2003-03-04,2003-03-10,1
20030225,WA,0.05,99.95,0.00,0.00,0.00,0.00,2003-02-25,2003-03-03,1
20030218,WA,0.00,100.00,0.36,0.00,0.00,0.00,2003-02-18,2003-02-24,1
20030211,WA,0.00,100.00,0.48,0.00,0.00,0.00,2003-02-11,2003-02-17,1
20030204,WA,33.37,66.63,0.56,0.00,0.00,0.00,2003-02-04,2003-02-10,1
20030128,WA,32.74,67.26,7.50,1.22,0.00,0.00,2003-01-28,2003-02-03,1
20030121,WA,34.59,65.41,9.39,1.64,0.00,0.00,2003-01-21,2003-01-27,1
20030114,WA,36.48,63.52,9.04,2.15,0.00,0.00,2003-01-14,2003-01-20,1
20030107,WA,29.24,70.76,6.79,0.09,0.00,0.00,2003-01-07,2003-01-13,1
20021231,WA,14.26,85.74,6.07,0.03,0.00,0.00,2002-12-31,2003-01-06,1
20021224,WA,11.72,88.28,29.13,0.12,0.00,0.00,2002-12-24,2002-12-30,1
20021217,WA,13.25,86.75,28.32,0.23,0.00,0.00,2002-12-17,2002-12-23,1
20021210,WA,0.00,100.00,27.76,0.00,0.00,0.00,2002-12-10,2002-12-16,1
20021203,WA,0.00,100.00,28.49,0.04,0.00,0.00,2002-12-03,2002-12-09,1
20021126,WA,0.00,100.00,29.59,0.07,0.00,0.00,2002-11-26,2002-12-02,1
20021119,WA,0.00,100.00,29.09,0.06,0.00,0.00,2002-11-19,2002-11-25,1
20021112,WA,0.00,100.00,27.85,0.08,0.00,0.00,2002-11-12,2002-11-18,1
20021105,WA,0.00,100.00,40.24,0.01,0.00,0.00,2002-11-05,2002-11-11,1
20021029,WA,26.04,73.96,0.00,0.00,0.00,0.00,2002-10-29,2002-11-04,1
20021022,WA,26.11,73.89,0.00,0.00,0.00,0.00,2002-10-22,2002-10-28,1
20021015,WA,37.70,62.30,0.00,0.00,0.00,0.00,2002-10-15,2002-10-21,1
20021008,WA,36.08,63.92,0.00,0.00,0.00,0.00,2002-10-08,2002-10-14,1
20021001,WA,40.96,59.04,0.00,0.00,0.00,0.00,2002-10-01,2002-10-07,1
20020924,WA,47.67,52.33,0.00,0.00,0.00,0.00,2002-09-24,2002-09-30,1
20020917,WA,47.51,52.49,0.00,0.00,0.00,0.00,2002-09-17,2002-09-23,1
20020910,WA,62.72,37.28,0.00,0.00,0.00,0.00,2002-09-10,2002-09-16,1
20020903,WA,69.45,30.55,0.00,0.00,0.00,0.00,2002-09-03,2002-09-09,1
20020827,WA,68.69,31.31,0.00,0.00,0.00,0.00,2002-08-27,2002-09-02,1
20020820,WA,68.38,31.62,0.00,0.00,0.00,0.00,2002-08-20,2002-08-26,1
20020813,WA,64.87,35.13,0.00,0.00,0.00,0.00,2002-08-13,2002-08-19,1
20020806,WA,84.23,15.77,0.00,0.00,0.00,0.00,2002-08-06,2002-08-12,1
20020730,WA,81.83,18.17,0.49,0.00,0.00,0.00,2002-07-30,2002-08-05,1
20020723,WA,81.61,18.39,0.40,0.00,0.00,0.00,2002-07-23,2002-07-29,1
20020716,WA,82.53,17.47,0.22,0.00,0.00,0.00,2002-07-16,2002-07-22,1
20020709,WA,96.74,3.26,0.20,0.00,0.00,0.00,2002-07-09,2002-07-15,1
20020702,WA,97.01,2.99,0.00,0.00,0.00,0.00,2002-07-02,2002-07-08,1
20020625,WA,97.16,2.84,0.38,0.00,0.00,0.00,2002-06-25,2002-07-01,1
20020618,WA,97.76,2.24,0.25,0.00,0.00,0.00,2002-06-18,2002-06-24,1
20020611,WA,97.67,2.33,0.44,0.00,0.00,0.00,2002-06-11,2002-06-17,1
20020604,WA,97.66,2.34,0.42,0.00,0.00,0.00,2002-06-04,2002-06-10,1
20020528,WA,97.85,2.15,0.81,0.00,0.00,0.00,2002-05-28,2002-06-03,1
20020521,WA,98.01,1.99,0.23,0.00,0.00,0.00,2002-05-21,2002-05-27,1
20020514,WA,98.54,1.46,0.09,0.00,0.00,0.00,2002-05-14,2002-05-20,1
20020507,WA,98.08,1.92,0.31,0.00,0.00,0.00,2002-05-07,2002-05-13,1
20020430,WA,97.26,2.74,0.34,0.00,0.00,0.00,2002-04-30,2002-05-06,1
20020423,WA,95.55,4.45,0.00,0.00,0.00,0.00,2002-04-23,2002-04-29,1
20020416,WA,95.95,4.05,0.00,0.00,0.00,0.00,2002-04-16,2002-04-22,1
20020409,WA,94.93,5.07,0.00,0.00,0.00,0.00,2002-04-09,2002-04-15,1
20020402,WA,94.80,5.20,0.00,0.00,0.00,0.00,2002-04-02,2002-04-08,1
20020326,WA,94.44,5.56,0.00,0.00,0.00,0.00,2002-03-26,2002-04-01,1
20020319,WA,95.49,4.51,0.00,0.00,0.00,0.00,2002-03-19,2002-03-25,1
20020312,WA,100.00,0.00,0.00,0.00,0.00,0.00,2002-03-12,2002-03-18,1
20020305,WA,98.82,1.18,0.00,0.00,0.00,0.00,2002-03-05,2002-03-11,1
20020226,WA,99.02,0.98,0.00,0.00,0.00,0.00,2002-02-26,2002-03-04,1
20020219,WA,98.80,1.20,0.00,0.00,0.00,0.00,2002-02-19,2002-02-25,1
20020212,WA,98.76,1.24,0.00,0.00,0.00,0.00,2002-02-12,2002-02-18,1
20020205,WA,65.22,34.78,3.26,0.00,0.00,0.00,2002-02-05,2002-02-11,1
20020129,WA,63.69,36.31,3.52,0.00,0.00,0.00,2002-01-29,2002-02-04,1
20020122,WA,47.32,52.68,6.90,0.78,0.00,0.00,2002-01-22,2002-01-28,1
20020115,WA,47.14,52.86,7.45,0.64,0.00,0.00,2002-01-15,2002-01-21,1
20020108,WA,44.93,55.07,18.51,2.39,0.00,0.00,2002-01-08,2002-01-14,1
20020101,WA,22.17,77.83,66.87,43.49,1.49,0.00,2002-01-01,2002-01-07,1
20011225,WA,23.02,76.98,66.15,46.69,0.90,0.00,2001-12-25,2001-12-31,1
20011218,WA,22.98,77.02,63.81,46.73,0.90,0.00,2001-12-18,2001-12-24,1
20011211,WA,18.61,81.39,63.81,46.73,0.90,0.00,2001-12-11,2001-12-17,1
20011204,WA,18.09,81.91,65.88,46.70,1.06,0.00,2001-12-04,2001-12-10,1
20011127,WA,0.00,100.00,81.95,66.87,5.81,0.00,2001-11-27,2001-12-03,1
20011120,WA,0.00,100.00,85.77,67.87,5.81,0.00,2001-11-20,2001-11-26,1
20011113,WA,0.00,100.00,90.97,68.03,5.81,0.00,2001-11-13,2001-11-19,1
20011106,WA,0.00,100.00,90.97,68.03,5.81,0.00,2001-11-06,2001-11-12,1
20011030,WA,0.00,100.00,90.97,68.03,5.81,0.00,2001-10-30,2001-11-05,1
20011023,WA,0.00,100.00,90.97,68.03,5.81,0.00,2001-10-23,2001-10-29,1
20011016,WA,0.00,100.00,90.97,68.03,5.81,0.00,2001-10-16,2001-10-22,1
20011009,WA,0.00,100.00,100.00,68.03,5.81,0.00,2001-10-09,2001-10-15,1
20011002,WA,0.00,100.00,100.00,68.03,5.81,0.00,2001-10-02,2001-10-08,1
20010925,WA,0.00,100.00,100.00,68.03,5.81,0.00,2001-09-25,2001-10-01,1
20010918,WA,0.00,100.00,100.00,68.03,5.81,0.00,2001-09-18,2001-09-24,1
20010911,WA,0.00,100.00,100.00,68.03,5.81,0.00,2001-09-11,2001-09-17,1
20010904,WA,0.00,100.00,100.00,60.32,4.36,0.00,2001-09-04,2001-09-10,1
20010828,WA,0.00,100.00,100.00,60.32,0.00,0.00,2001-08-28,2001-09-03,1
20010821,WA,0.00,100.00,100.00,61.40,0.00,0.00,2001-08-21,2001-08-27,1
20010814,WA,0.00,100.00,100.00,61.40,0.00,0.00,2001-08-14,2001-08-20,1
20010807,WA,0.00,100.00,100.00,62.09,0.00,0.00,2001-08-07,2001-08-13,1
20010731,WA,0.00,100.00,100.00,62.09,0.00,0.00,2001-07-31,2001-08-06,1
20010724,WA,0.00,100.00,100.00,62.09,0.00,0.00,2001-07-24,2001-07-30,1
20010717,WA,0.00,100.00,100.00,74.22,0.00,0.00,2001-07-17,2001-07-23,1
20010710,WA,0.00,100.00,100.00,74.22,0.00,0.00,2001-07-10,2001-07-16,1
20010703,WA,0.00,100.00,100.00,74.22,0.00,0.00,2001-07-03,2001-07-09,1
20010626,WA,0.00,100.00,100.00,62.53,0.00,0.00,2001-06-26,2001-07-02,1
20010619,WA,0.00,100.00,100.00,62.53,0.00,0.00,2001-06-19,2001-06-25,1
20010612,WA,0.00,100.00,100.00,54.71,0.00,0.00,2001-06-12,2001-06-18,1
20010605,WA,0.00,100.00,97.29,54.71,0.00,0.00,2001-06-05,2001-06-11,1
